			% of divergence bins:
Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000433_INT	LTR	Copia	4502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2879	1843	862	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000384	DNA	Helitron	756	0	691	0	0	733	1415	3697	2734	738	0	78	0	131	0	0	107	0	0	0	0	0	0	643	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000777_LTR	LTR	Copia	202	0	202	0	304	0	0	0	0	0	81	0	0	0	0	0	139	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000825_LTR	LTR	unknown	268	0	268	0	0	0	33	0	0	0	0	0	0	0	199	0	0	0	0	0	0	150	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000093	DNA	DTM	1481	415	11	0	0	0	0	135	0	20	0	0	0	155	71	84	94	0	0	185	0	0	57	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000595_INT	LTR	unknown	82	492	164	82	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000827_LTR	LTR	Gypsy	990	0	514	0	1549	0	4365	15239	14569	14369	15314	25001	13799	8856	11885	7690	8106	14927	8997	9987	9567	8773	6516	6622	9767	5436	2871	748	164	212	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000678	DNA	DTH	1512	1512	42	32	0	0	46	0	0	421	0	477	183	102	150	160	233	255	505	76	388	309	140	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000232	DNA	DTM	2632	0	0	0	0	0	0	0	0	0	168	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000269	DNA	DTC	1732	186	0	0	0	0	0	0	46	0	0	0	0	55	57	0	0	0	0	523	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000281	DNA	DTH	2428	105	0	1253	1343	63	0	104	191	0	0	661	0	0	227	81	51	194	368	1220	125	481	283	452	0	1830	100	923	101	545	162	374	101	176	624	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000094	DNA	DTM	1964	0	0	0	0	0	103	53	0	0	0	0	0	0	0	33	0	121	17	316	210	0	307	121	149	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000693	DNA	Helitron	6193	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	77	0	0	0	113	263	118	222	222	95	219	211	106	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000401_LTR	LTR	Copia	1324	1989	662	0	0	0	0	0	0	0	0	0	0	0	0	0	341	281	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000195	DNA	Helitron	9667	672	1571	354	86	0	0	540	145	933	2065	4414	3655	6470	7555	13460	8165	19005	5663	3590	3883	4284	2981	770	1188	1439	508	153	747	108	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000651	DNA	DTA	654	0	0	631	0	723	0	0	0	0	0	0	0	0	71	64	222	108	259	335	360	175	583	0	445	481	484	471	0	185	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000436_LTR	LTR	Copia	130	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000531_LTR	LTR	Copia	309	309	0	0	0	0	0	0	0	0	0	0	0	0	282	307	290	269	100	0	299	0	0	205	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000689_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	4505	0	0	0	0	0	0	0	0	0	0	0	0	0	4529	0	0	0	0	4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000154	DNA	DTC	2004	0	0	0	0	0	0	0	0	111	262	146	162	276	0	0	0	644	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000446	DNA	Helitron	6144	564	0	1085	542	1754	1680	1198	540	420	330	495	226	314	129	408	160	528	387	289	79	340	131	145	1219	76	73	0	569	4212	5300	7555	9349	19626	13000	10373	2756	702	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000243	DNA	DTM	1716	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000081	DNA	DTC	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000148	DNA	DTM	891	0	0	97	97	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000130	DNA	Helitron	5513	119	1065	228	9901	10233	5636	11793	8964	7500	2879	7433	3483	2664	6154	3974	3745	3835	2774	3006	3707	2645	3124	3067	1356	1017	457	607	617	797	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000449_INT	LTR	Copia	3421	0	0	0	0	0	0	0	0	8347	4232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000005	DNA	DTC	773	0	0	0	0	94	0	0	122	176	99	203	414	409	302	364	192	121	114	11	86	15	30	312	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000900_LTR	LTR	Gypsy	1357	0	46	0	0	2063	942	0	4216	953	3883	1307	511	90	1640	63	3327	1299	579	681	4571	3790	2631	3301	4372	637	5818	2789	1868	482	648	474	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000769	DNA	Helitron	0	0	0	0	1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000439_LTR	LTR	Gypsy	0	0	0	0	395	494	1445	2907	161	4867	3081	3533	120	184	2119	1354	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000638_LTR	LTR	Gypsy	148	0	0	0	107	224	234	0	291	0	0	133	109	238	117	108	127	0	88	0	0	0	0	0	14	98	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000757_LTR	LTR	Gypsy	796	3374	467	52	0	0	0	0	117	0	967	0	0	185	261	0	212	773	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000440	DNA	DTC	4192	4218	3504	0	0	0	0	0	0	1276	0	1020	0	825	0	0	509	334	4785	8704	724	3750	6168	5171	7554	6083	5428	3249	991	382	1673	3142	4594	2427	2902	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000901_INT	LTR	Gypsy	4648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6650	751	5090	0	16036	1574	1283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000143	DNA	DTC	1523	559	95	0	698	156	443	100	423	41	99	38	258	119	271	84	87	38	113	46	148	8	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000099	DNA	DTC	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	127	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000457_INT	LTR	unknown	8046	0	0	0	1949	4809	0	604	1121	0	0	0	0	0	0	61	0	40	0	0	0	0	0	0	0	0	0	1007	93	0	592	0	0	228	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000645_INT	LTR	Gypsy	7156	0	154	0	0	3392	1447	1220	5940	3396	0	11152	1122	4996	5357	1765	2997	1580	1626	3473	7173	405	11698	10700	3972	3623	979	3388	614	286	1880	138	0	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000786_INT	LTR	Gypsy	32	390	2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	246	2735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000872	DNA	Helitron	901	0	0	0	0	0	0	110	0	132	105	133	275	357	110	16	178	283	261	0	161	25	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000339	MITE	DTA	188	0	0	0	0	0	0	0	0	0	30	36	187	0	0	0	0	0	0	0	0	69	255	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000325_LTR	LTR	Copia	641	0	0	0	640	0	0	0	0	0	0	0	1268	90	0	0	0	0	0	94	0	145	0	151	122	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000171	DNA	Helitron	7710	0	100	0	0	0	241	190	399	250	194	0	170	0	199	59	67	287	531	810	76	476	1582	662	327	410	213	109	287	463	1120	185	273	107	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000101	DNA	Helitron	3796	3505	706	1586	35430	16806	1938	1247	469	42	64	172	0	658	317	877	1233	3176	3876	2478	1404	2123	1705	148	344	346	195	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000845_INT	LTR	Copia	12656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	2080	0	141	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000426_LTR	LTR	Gypsy	476	0	0	503	0	54	547	0	305	75	0	1002	1173	1000	80	71	1303	304	1580	1011	463	904	784	541	1427	487	1457	245	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000719	DNA	Helitron	0	0	0	0	0	1005	0	0	236	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000781_LTR	LTR	Copia	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000776_LTR	LTR	Copia	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000454_LTR	LTR	Gypsy	2473	0	811	2838	4397	3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000359	DNA	DTA	1445	0	0	0	0	0	47	105	0	0	308	0	0	43	139	651	0	0	86	127	413	143	168	0	0	0	154	184	0	303	114	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000631	DNA	DTC	211	0	0	1408	0	0	0	0	0	0	0	0	0	477	0	79	210	238	364	212	184	350	138	110	293	0	519	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000729_INT	LTR	Gypsy	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000659_LTR	LTR	unknown	756	0	554	1715	2060	1920	411	536	766	1841	764	42	186	0	184	103	66	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000179	DNA	Helitron	6436	1734	0	0	0	0	39	0	0	0	65	0	0	0	51	81	0	64	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000821_INT	LTR	Copia	2019	0	0	5775	0	0	1740	1730	666	0	3951	0	0	977	0	414	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000318_LTR	LTR	Copia	274	545	271	0	0	276	0	261	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000204	DNA	Helitron	8711	1040	121	0	0	0	0	0	0	0	0	79	0	0	0	160	74	422	262	350	599	700	486	162	17	47	54	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000811_LTR	LTR	Copia	797	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000332_INT	LTR	Copia	7540	0	0	6083	0	0	0	0	0	0	0	1685	9915	405	674	0	1790	173	1584	0	0	0	0	0	0	0	0	0	0	0	800	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000862	DNA	DTM	952	0	0	0	821	414	412	38	362	0	400	0	0	0	147	0	199	160	43	737	0	374	0	217	240	276	167	193	300	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000274	DNA	Helitron	8008	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	46	50	603	497	0	0	187	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000109	DNA	Helitron	8388	638	415	0	0	0	0	0	60	52	58	53	0	324	283	274	222	833	655	321	90	316	78	283	668	295	0	635	710	825	381	889	1073	678	1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000803_LTR	LTR	Gypsy	0	1245	1888	2404	584	0	309	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000442	DNA	DTM	3687	3512	0	0	112	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	63	0	0	0	1561	166	570	579	3430	405	297	3088	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000095	DNA	DTH	2132	1345	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	388	0	0	192	0	0	0	199	0	178	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000690_INT	LTR	Copia	6166	0	0	0	0	0	0	0	0	0	0	3518	57	0	6474	0	1524	437	1265	1827	108	0	0	0	0	2126	0	4074	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000264	DNA	Helitron	7280	74	0	0	83	0	179	0	190	93	316	88	189	0	159	0	0	0	0	64	85	0	241	82	156	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000508_LTR	LTR	Gypsy	778	57	0	1465	255	0	275	0	0	795	2115	2310	277	1526	0	386	425	756	1003	849	90	0	2973	2032	2047	0	0	0	143	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000121	DNA	Helitron	4751	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	89	0	27	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000169	DNA	Helitron	7868	673	0	0	0	0	0	0	0	0	0	0	0	54	54	0	316	348	40	182	210	147	477	315	0	152	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000037	DNA	DTC	431	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000571	DNA	DTM	2891	0	0	0	0	0	0	633	166	998	659	1607	3031	940	3571	2234	449	2501	401	707	780	317	0	64	4689	5080	4712	3759	971	568	794	1090	2473	3439	647	346	215	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000688	MITE	DTA	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000813	MITE	DTM	275	0	0	0	0	0	0	0	317	528	91	79	715	0	48	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000867_INT	LTR	Gypsy	5139	0	0	10141	12522	14740	12767	7024	14998	4365	4396	5074	1608	9967	0	0	149	693	4365	0	0	2176	1063	270	170	0	0	0	1075	0	0	0	0	2103	427	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000743	MITE	DTA	207	0	0	0	0	0	0	101	115	42	0	0	0	0	0	0	0	0	113	0	0	265	113	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000542_INT	LTR	Copia	0	0	0	0	0	0	0	4196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000376	DNA	DTM	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	163	0	598	420	192	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000529	DNA	Helitron	959	0	783	0	0	1125	1024	812	118	0	210	129	0	0	206	0	104	0	37	931	2102	5317	8288	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000312	DNA	Helitron	413	0	0	0	0	585	3209	3499	1289	1295	1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000176	DNA	DTA	2112	100	0	107	0	0	0	358	0	0	59	100	0	201	140	349	0	162	107	171	943	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000151	DNA	Helitron	3263	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000883	DNA	DTM	3907	0	0	0	0	0	0	183	62	0	0	0	105	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000371_LTR	LTR	Gypsy	2034	0	0	517	184	1201	1573	1500	7363	16555	37284	10767	6624	946	2845	2076	1392	0	0	0	0	132	94	0	0	0	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000129	DNA	Helitron	3924	0	41	0	0	534	0	3720	4919	5568	1391	2358	1214	498	420	92	482	564	661	771	718	1297	786	0	326	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000480	DNA	DTA	586	342	863	1567	2739	1765	3303	3484	7663	8526	7219	4642	2086	1914	1615	768	1967	745	439	268	903	64	117	699	107	135	443	492	223	388	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000161	DNA	Helitron	5409	385	229	104	209	0	225	111	0	120	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000604_LTR	LTR	Gypsy	361	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000627_INT	LTR	Copia	4145	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000471_LTR	LTR	Gypsy	1241	0	0	0	170	2901	7782	15752	27192	54351	23756	14189	21842	5390	10381	9587	4292	6297	2893	1419	0	1152	0	1165	1021	0	186	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000893	DNA	DTM	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000877_LTR	LTR	Copia	174	174	0	0	0	0	0	160	163	509	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000563_INT	LTR	Gypsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000550_INT	LTR	Gypsy	6431	0	0	0	0	0	2829	4491	0	4663	455	0	428	1589	1829	106	1732	0	705	0	0	0	0	0	0	270	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000606	DNA	DTM	0	884	48	89	0	0	101	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000663	MITE	DTM	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000737_INT	LTR	Gypsy	10199	1150	0	15304	5714	5211	11742	251	780	0	0	0	798	9425	1856	83	1060	2154	0	4476	6127	10324	21021	15150	70	5162	2553	3095	3796	1613	2706	1037	0	309	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000612	DNA	Helitron	0	0	0	0	0	0	758	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000709	DNA	Helitron	18534	40724	28572	46811	32044	6843	3612	8149	14603	13524	3852	2297	3274	4363	5708	4773	4320	1660	2189	2641	820	810	319	302	48	303	0	334	471	921	603	1091	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000837_INT	LTR	Copia	4274	0	0	0	0	0	0	0	0	2446	1787	0	0	0	0	0	0	512	1938	0	0	4108	98	0	0	0	0	0	1665	0	1475	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000894_LTR	LTR	Copia	307	0	0	0	0	0	0	84	305	0	0	0	0	275	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000666	DNA	Helitron	10162	9226	875	5861	3656	809	7478	2847	3403	3535	1005	1136	2467	975	2637	414	430	1228	4941	3470	1525	1980	1287	1868	1467	2578	273	1050	430	323	111	229	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000503_LTR	LTR	unknown	0	0	123	0	0	98	0	57	0	77	0	52	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000519_INT	LTR	Gypsy	2627	2462	254	699	75	635	1678	1595	2133	4780	3615	6254	7890	7958	4853	4022	4239	5575	2042	681	473	1458	8950	3186	269	749	637	356	516	0	0	1603	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000042	DNA	DTM	2346	255	1025	625	0	0	92	132	0	254	456	622	416	543	0	194	1661	31	0	342	354	0	0	126	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000147	DNA	Helitron	5966	0	0	0	0	0	0	0	0	306	269	0	563	1275	321	1661	732	515	1347	1142	1156	1884	811	999	170	1394	483	420	360	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000214	DNA	Helitron	4490	2820	643	4213	2217	202	0	485	0	32	254	0	50	714	569	690	565	680	1693	0	0	388	1088	0	295	132	84	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000656	DNA	Helitron	695	53	652	0	46	1949	0	2286	90	859	0	215	2134	1224	2442	2444	1417	0	728	565	550	0	1125	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000771	DNA	Helitron	2066	0	0	0	6103	14651	22567	2799	280	0	0	0	103	0	521	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000119	DNA	Helitron	13220	127	0	87	0	0	0	0	0	0	0	0	73	0	162	0	330	185	403	127	320	138	0	0	699	555	298	319	714	2057	902	530	1124	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000513_LTR	LTR	Gypsy	282	282	0	0	0	0	0	0	0	0	0	0	0	0	155	0	110	0	0	296	108	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
